DAPI_Intensity,pyrP_Intenisty,ssaA_Intenisty,pbuX_Intenisty
50949.00,13960.00,6315.00,8007.00
51989.00,13613.00,6083.00,9216.00
65242.00,13281.00,5999.00,13062.00
59537.00,13788.00,8068.00,9856.00
57601.00,14076.00,5799.00,10464.00
41326.00,13378.00,5503.00,8263.00
39386.00,13317.00,8190.00,9517.00
48268.00,13867.00,5954.00,7835.00
45006.00,13043.00,5861.00,10582.00
46592.00,13266.00,7686.00,8699.00
45031.00,13254.00,7699.00,8730.00
63040.00,13748.00,6143.00,9309.00
62875.00,14150.00,8744.00,9641.00
102881.00,15728.00,7354.00,15510.00
51404.00,13740.00,6137.00,9279.00
48604.00,14199.00,5295.00,9925.00
60554.00,14167.00,6154.00,10793.00
77923.00,14667.00,5932.00,14478.00
52671.00,13499.00,5378.00,10577.00
39108.00,13316.00,5654.00,8289.00
44472.00,13091.00,5350.00,7089.00
42191.00,13304.00,5747.00,8908.00
61348.00,13771.00,7932.00,9820.00
45158.00,12893.00,6010.00,6981.00
44365.00,13224.00,5211.00,9598.00
51574.00,15001.00,6389.00,8209.00
45615.00,12749.00,5425.00,8034.00
39127.00,13159.00,6404.00,9484.00
51651.50,13833.00,5641.00,8255.00
53679.00,13372.00,5307.00,12269.00
48506.00,14341.00,5336.00,10948.00
44788.00,13668.00,7111.00,10962.00
59343.00,14158.00,5361.00,10225.00
53516.00,14224.00,8327.00,8303.00
44306.00,13237.00,5465.00,9242.00
50087.00,13326.00,7478.00,8121.00
58560.00,13713.00,6185.00,9929.00
47067.00,13195.00,6982.00,9331.00
50278.00,15381.00,5255.00,8432.00
45427.00,12674.00,5260.00,10365.00
54129.00,13258.00,5215.00,11567.00
47494.00,13237.00,5637.00,8276.00
74990.00,14006.00,6376.00,12626.00
59873.00,13621.00,6077.00,10785.00
41917.00,13468.00,5816.00,9270.00
59261.00,13370.00,5284.00,12352.00
54750.00,14331.00,5437.00,8198.00
44635.00,12866.00,6922.00,7616.00
41973.00,14732.00,6015.00,8858.00
51421.00,13779.00,5272.00,9293.00
50974.00,14286.00,5630.00,9580.00
48186.00,13802.00,5314.00,6248.00
49820.00,13252.00,5777.00,9320.00
56647.00,14375.00,6997.00,11581.00
48099.00,13414.00,5115.00,9533.00
44056.00,13511.00,7144.00,7986.00
47847.00,13558.00,5209.00,10079.00
44666.00,13302.00,7098.00,8846.00
57689.00,13163.00,8507.00,11183.00
62258.00,14190.00,6391.00,10554.00
47995.00,13518.00,5352.00,8599.00
40305.00,13510.00,6313.00,10210.00
48966.00,13219.00,6485.00,8707.00
86698.00,16962.00,7159.00,13617.00
52613.00,13262.00,5504.00,7963.00
52698.00,13661.00,5543.00,11591.00
51526.00,13612.00,7282.00,8349.00
43509.00,13426.00,5598.00,7954.00
45003.00,13138.00,5339.00,7250.00
56354.00,13558.00,5719.00,12777.00
52279.00,13282.00,7647.00,9267.00
44432.00,12961.00,5927.00,10836.00
49910.00,12950.00,5199.00,7427.00
88915.00,14802.00,7699.00,10822.00
62300.00,14574.00,5548.00,11394.00
70180.00,13434.00,7459.00,10225.00
59445.00,13819.00,7239.00,10123.00
50919.00,13785.00,5439.00,9409.00
65013.50,14372.00,7842.50,12185.00
50504.00,13491.00,5393.00,9039.00
52497.00,13842.00,6845.00,9106.00
66908.00,13847.00,5651.00,14609.00
62661.00,68673.00,6735.00,8065.00
59325.00,14011.00,7481.00,10981.00
47666.00,13596.00,5705.00,7884.00
49999.00,13910.00,5536.00,9661.00
48612.00,13265.00,5435.00,8504.00
55976.00,13535.00,6274.00,7890.00
62773.00,14335.00,5812.00,8909.00
60469.00,14102.00,6369.00,8626.00
42436.00,13101.00,5640.00,6785.00
67111.00,13720.00,6214.00,10801.00
47087.00,13982.00,5480.00,9740.00
50122.00,13658.00,5441.00,12405.00
49642.00,13430.00,5468.00,8856.00
72687.00,14294.00,6109.00,8405.00
65757.00,14213.00,6634.00,9633.00
52735.00,13631.00,5342.00,8948.00
47260.00,12927.00,5149.00,7790.00
62465.00,13609.00,5454.00,7740.00
53535.00,13620.00,5375.00,9891.00
57656.00,13628.00,7256.00,11278.00
64833.00,13783.00,6387.00,10043.00
51260.00,14196.00,5666.00,8468.00
50064.00,13463.00,5072.00,9247.00
57972.00,14096.00,8506.00,10677.00
57202.00,14197.00,5651.00,9485.00
90885.00,15208.00,5907.00,14321.00
61984.00,13712.00,8912.00,10734.00
58435.00,13816.00,6712.00,7589.00
42686.00,13406.00,5785.00,8806.00
79212.00,15647.00,10285.00,11336.00
58900.00,19939.00,5729.00,7966.00
54317.00,14700.00,5217.00,7195.00
73711.00,14305.00,9326.00,7107.00
42367.00,13210.00,5334.00,6918.00
52785.00,13787.00,6035.00,8754.00
51973.00,13792.00,5487.00,8393.00
43714.00,13145.00,5768.00,9417.00
45366.00,13502.00,7503.00,7247.00
49387.00,13323.00,6930.00,6926.00
56296.00,13949.00,7203.00,9942.00
54943.00,13843.00,8403.00,7548.00
46554.00,13941.00,5789.00,6770.00
85431.00,14957.00,5757.00,13231.00
76955.50,14057.00,5537.00,10551.00
53564.00,13580.00,5939.00,16760.00
59970.00,13887.00,6142.00,9203.00
49944.00,13998.00,5313.00,9503.00
52149.00,14168.00,5374.00,7365.00
49489.00,13399.00,5693.00,9081.00
52340.00,14622.00,5625.00,9784.00
55045.00,13914.00,6051.00,9527.00
49204.00,13624.00,5367.00,8062.00
129394.00,17243.00,8819.00,10331.00
52868.00,13653.00,5524.00,8934.00
62405.00,13699.00,6254.00,9438.00
50698.00,13612.00,5423.00,7483.00
41925.00,13328.00,5169.00,7026.00
49513.00,14276.00,6223.00,7692.00
44623.00,13202.00,5889.00,9604.00
43827.00,13027.00,5245.00,10014.00
52064.50,13692.00,5644.00,9991.00
56158.00,13845.00,7144.00,8453.00
55168.00,13399.00,5460.00,10776.00
47718.00,13321.00,5349.00,7565.00
64416.00,14539.00,5888.00,9954.00
48825.00,13647.00,5464.00,8694.00
56384.00,13784.00,5840.00,8673.00
49151.00,13288.00,6348.00,7196.00
51969.00,14280.00,5417.00,10995.00
40055.00,13135.00,6145.00,10672.00
39697.00,13104.00,8050.00,8351.00
52088.00,14154.00,6922.00,8321.00
57561.00,15470.00,7273.00,11379.00
57493.00,14226.00,5984.00,10344.00
64820.00,14371.00,5766.00,11455.00
56464.00,13411.00,5293.00,8605.00
49226.00,13497.00,5835.00,9984.00
45853.00,13765.00,5698.00,7931.00
38193.00,14431.00,5533.00,5791.00
93459.00,26039.00,7552.00,10286.00
64524.00,14518.00,6096.00,10938.00
57673.00,13662.00,5964.00,11332.00
35835.00,14474.00,5203.00,5778.00
50202.00,13496.00,7940.00,8176.00
39924.00,13283.00,5956.00,7677.00
57471.00,13811.00,7553.00,8009.00
42238.00,12876.00,5319.00,9586.00
49208.00,14568.00,5624.00,12097.00
41454.00,13053.00,5436.00,8478.00
64241.00,14200.00,9398.00,13390.00
45438.00,13574.00,5279.00,8187.00
57662.00,13604.00,5224.00,10135.00
63864.00,14128.00,7051.00,13276.00
60543.00,14138.00,5423.00,10344.00
51339.00,13824.00,5525.00,8417.00
53263.00,14050.00,8584.00,9986.00
48085.00,13273.00,5396.00,8668.00
66690.00,13777.00,5837.00,9549.00
60026.00,13890.00,5508.00,8567.00
39441.00,13413.00,6013.00,7605.00
43861.00,13104.00,5785.00,9242.00
66590.00,13936.00,6756.00,9637.00
50879.00,13532.00,6628.00,8189.00
47884.00,13206.00,5266.00,10509.00
44426.00,13022.00,5884.00,8096.00
39736.00,13666.00,6321.00,10360.00
45479.00,13237.00,5902.00,7170.00
57792.00,13578.00,5607.00,7776.00
49522.00,14016.00,6871.00,8094.00
69835.00,14173.00,5721.00,13509.00
69317.00,13730.00,5469.00,11960.00
62598.00,13493.00,5840.00,9105.00
38876.00,13439.00,7437.00,7775.00
53399.00,13317.00,6317.00,8582.00
44176.00,13198.00,5422.00,8539.00
72305.00,14013.00,6028.00,9509.00
51947.00,13602.00,5744.00,10248.00
44845.00,13667.00,6083.00,8182.00
40965.00,12951.00,5870.00,8792.00
50725.00,13433.00,5753.00,8782.00
46309.00,13308.00,5228.00,8057.00
50096.00,13646.00,6127.00,10029.00
52451.00,13428.00,5553.00,9907.00
62268.00,14017.00,8025.00,11035.00
97268.00,14823.00,7309.00,13627.00
54035.00,14267.00,5486.00,7089.00
55642.00,14707.00,6000.00,8892.00
62951.00,14565.00,5504.00,9499.00
46900.00,13068.00,7425.00,6802.00
51179.00,13260.00,5704.00,7698.00
59356.00,13115.00,5160.00,10877.00
41936.00,13437.00,5467.00,7955.00
46797.00,13657.00,5290.00,10174.00
41517.00,13029.00,5188.00,9063.00
54107.00,13393.00,5441.00,9610.00
59314.00,13984.00,5908.00,12366.00
43457.00,13529.00,7985.00,10426.00
50511.00,13507.00,5462.00,8524.00
60142.00,13911.00,6024.00,9569.00
48607.00,13563.00,7118.00,7631.00
47229.00,13672.00,5256.00,9176.00
74792.00,13921.00,5852.00,9955.00
48226.00,13906.00,5557.00,9166.00
55854.00,13807.00,10018.00,9311.00
43375.00,13315.00,5678.00,9826.00
65999.00,14655.00,5640.00,11122.00
50023.00,13617.00,5229.00,9186.00
48801.00,13268.00,5585.00,9903.00
54024.00,14662.00,5693.00,10361.00
47049.00,13882.00,5700.00,8869.00
61729.00,14169.00,7765.00,11847.00
52121.00,13919.00,5721.00,9800.00
53312.00,15452.00,5931.00,9162.00
43660.00,13581.00,5786.00,7034.00
73498.00,14475.00,6081.00,10464.00
42031.00,13254.00,5264.00,8575.00
63089.00,14332.00,5580.00,10425.00
62091.00,13960.00,5942.00,13238.00
49581.00,13412.00,6062.00,9335.00
57559.00,13327.00,5644.00,7748.00
47104.00,13438.00,5342.00,10643.00
54971.00,13358.00,5690.00,9317.00
50147.00,13559.00,6251.00,11183.00
50269.00,13268.00,5344.00,9348.00
52401.00,13580.00,5517.00,11015.00
54421.00,14282.00,5466.00,8835.00
65451.00,14608.00,6516.00,10528.00
89014.00,15270.00,5787.00,7895.00
49409.00,14330.00,5300.00,8758.00
44944.00,14050.00,6760.00,12412.00
49991.00,13598.00,5350.00,7885.00
43539.00,12608.00,5771.00,6311.00
46064.00,13291.00,6520.00,7372.00
78641.00,22320.00,6016.00,8256.00
51728.00,13059.00,6057.00,11149.00
74147.00,14533.00,11997.00,17284.00
72077.00,15033.00,7487.00,11290.00
49541.00,13369.00,5124.00,8527.00
48391.00,13850.00,5272.00,9918.00
46399.00,12775.00,5246.00,8659.00
50638.00,13925.00,6089.00,8444.00
42982.00,13215.00,6347.00,8977.00
50554.00,14380.00,5590.00,9748.00
72593.00,14221.00,6689.00,10788.00
59187.00,13593.00,6392.00,10180.00
46167.00,13294.00,5275.00,7663.00
68298.00,14682.00,6360.00,14674.00
49500.00,13694.00,5475.00,8498.00
59285.00,14713.00,5744.00,9722.00
43434.00,13459.00,5406.00,9156.00
45308.00,13003.00,6935.00,6979.00
101142.00,15178.00,7977.00,12098.00
47682.00,14027.00,5496.00,7777.00
45628.00,13469.00,9667.00,7695.00
48749.00,13602.00,5097.00,7053.00
76827.00,16250.00,13492.00,14738.00
48241.00,15542.00,5317.00,8798.00
86853.00,14918.00,6216.00,16499.00
44003.00,13691.00,5970.00,8152.00
54947.00,13543.00,6044.00,9407.00
52908.00,13553.00,5318.00,9770.00
64515.00,13928.00,5818.00,9801.00
47158.00,13710.00,8533.00,10459.00
47420.00,13891.00,5565.00,9685.00
43109.00,13015.00,5403.00,8136.00
42113.00,13257.00,5256.00,8160.00
47270.00,13762.00,5696.00,9018.00
73380.00,15300.00,5867.00,10523.00
44608.00,13573.00,5250.00,6808.00
46493.00,14827.00,5204.00,5804.00
43622.00,13157.00,5397.00,9149.00
40678.00,13510.00,6679.00,8852.00
62023.00,14284.00,6392.00,12273.00
62427.00,14434.00,5693.00,9263.00
41767.00,12839.00,5952.00,8170.00
57346.00,13181.00,5163.00,9963.00
43146.00,12981.00,5224.00,7840.00
52183.00,13430.00,5628.00,11378.00
54674.00,13515.00,6104.00,11701.00
54388.00,13976.00,5721.00,10718.00
59373.00,13331.00,6996.00,8139.00
48009.00,13553.00,5527.00,9143.00
56366.00,13432.00,5552.00,9420.00
47379.00,13298.00,5561.00,9798.00
57213.00,13478.00,5466.00,7823.00
41458.00,13362.00,5413.00,11504.00
51011.00,14050.00,5334.00,12124.00
88916.00,14685.00,5967.00,12648.00
58842.00,13943.00,5877.00,12947.00
58277.00,13838.00,8768.00,10571.00
57892.00,13725.00,5978.00,7852.00
72446.00,13864.00,7530.00,13001.00
50379.00,13529.00,5341.00,7917.00
57999.00,14984.00,5582.00,9705.00
64491.00,15087.00,6624.00,7930.00
80758.00,15683.00,8064.00,14030.00
37064.00,14685.00,5067.00,5820.00
48927.00,13311.00,7029.00,7263.00
70247.00,14456.00,6004.00,10743.00
48873.00,13758.00,4924.00,6982.00
57598.00,13555.00,6220.00,10897.00
42963.00,27957.00,8051.00,7180.00
42395.00,13202.00,5421.00,8087.00
44802.00,13568.00,5940.00,8022.00
86590.00,14180.00,5778.00,13853.00
60147.00,13736.00,5546.00,9640.00
72714.00,14164.00,7383.00,11073.00
47928.00,13331.00,8891.00,10474.00
61235.00,16512.00,6726.00,11397.00
51732.00,13930.00,8084.00,11952.00
55430.00,13566.00,5265.00,11017.00
69871.00,14156.00,6009.00,10441.00
83538.00,15476.00,6227.00,9547.00
45311.00,13092.00,5445.00,9341.00
56417.00,13212.00,5823.00,9395.00
39542.00,13129.00,5144.00,8629.00
49124.00,13834.00,5174.00,7737.00
57658.00,13452.00,5876.00,10475.00
40774.00,13662.00,5216.00,8434.00
70288.00,14232.00,7632.00,8989.00
57262.00,14152.00,6310.00,10369.00
38723.00,13202.00,6632.00,8628.00
76305.00,14428.00,6737.00,12104.00
60063.00,13352.00,5835.00,8763.00
46083.00,13376.00,6709.00,10792.00
49971.00,13609.00,5478.00,7928.00
59295.00,14179.00,5980.00,10182.00
44255.00,13121.00,5316.00,8267.00
49361.00,13917.00,5457.00,10637.00
64517.00,13597.00,6035.00,8460.00
54264.00,14225.00,5715.00,8867.00
40179.00,13324.00,5270.00,8368.00
43270.00,13437.00,5578.00,7606.00
46158.00,13109.00,5006.00,7515.00
69090.00,13558.00,6040.00,10904.00
65523.00,13989.00,6359.00,10232.00
49730.00,13659.00,6059.00,9226.00
50133.00,13028.00,5649.00,10022.00
40062.00,13886.00,5145.00,9156.00
70041.00,13811.00,6263.00,9983.00
68008.00,14399.00,6765.00,10305.00
47162.00,13807.00,6243.00,9185.00
64386.00,13638.00,5534.00,9842.00
48252.00,13282.00,6574.00,8689.00
40315.00,13330.00,5180.00,6018.00
65510.00,14117.00,6220.00,9269.00
79725.00,14494.00,6024.00,16854.00
48550.00,13464.00,5712.00,8707.00
38392.00,13240.00,5055.00,6417.00
76099.00,14648.00,6821.00,12935.00
51230.00,13262.00,5808.00,8199.00
39651.00,14102.00,5782.00,8613.00
53781.00,13243.00,7387.00,7720.00
41440.00,13411.00,5850.00,8713.00
56587.00,14318.00,6430.00,10950.00
53035.00,14232.00,9378.00,7390.00
53888.00,13124.00,5610.00,8098.00
56618.00,13761.00,7571.00,10090.00
46458.00,13712.00,5255.00,9903.00
65531.00,13320.00,5326.00,14069.00
63271.00,13532.00,5509.00,8807.00
49905.00,13502.00,5260.00,8749.00
44153.00,13191.00,6963.00,8935.00
57504.00,13957.00,5813.00,10900.00
41838.00,14741.00,5368.00,7354.00
49918.00,13356.00,5687.00,7864.00
55687.00,14370.00,5898.00,10989.00
44925.00,13529.00,5967.00,7472.00
48974.00,13618.00,7034.00,9082.00
54773.00,13999.00,5873.00,7905.00
47996.00,13099.00,5183.00,6967.00
73509.00,14697.00,5867.00,11375.00
61531.00,14039.00,7052.00,11643.00
41885.00,13133.00,5131.00,8114.00
62529.00,13629.00,5329.00,6946.00
47629.00,13393.00,9191.00,11942.00
58048.00,13819.00,5536.00,9326.00
53919.00,14371.00,5222.00,10700.00
38019.00,13033.00,6230.00,9500.00
74212.00,14916.00,12327.00,13014.00
51344.00,13531.00,6053.00,9371.00
47235.00,13554.00,5455.00,9462.00
47819.00,13556.00,5414.00,10041.00
43973.00,13246.00,7122.00,8911.00
55757.00,13278.00,6537.00,9452.00
49782.50,13985.00,5308.00,9733.00
39397.00,13416.00,5726.00,8524.00
44904.00,13179.00,5250.00,7742.00
45471.00,13365.00,5465.00,10104.00
36273.00,13514.00,5056.00,5914.00
52061.00,13644.00,6137.00,9796.00
40951.00,13121.00,6076.00,10480.00
50868.00,13877.00,5747.00,11308.00
48459.00,13474.00,5361.00,10244.00
48301.00,13165.00,5805.00,10278.00
51967.00,13398.00,5532.00,8458.00
71826.00,14358.00,6432.00,9910.00
54191.00,13725.00,5817.00,9672.00
50969.00,13352.00,5314.00,7685.00
52909.00,14571.00,5268.00,9966.00
37190.00,13341.00,5162.00,7184.00
56266.00,14980.00,8278.00,11827.00
65663.00,14097.00,5683.00,11687.00
43907.00,13245.00,6186.00,6769.00
68368.00,14129.00,6874.00,8707.00
47328.00,14400.00,5330.00,8944.00
74877.00,14470.00,5637.00,12675.00
78702.00,14490.00,5994.00,8210.00
48142.00,13512.00,6431.00,8290.00
41230.00,12798.00,5751.00,8834.00
72326.00,14822.00,6457.00,13078.00
79425.00,15016.00,6740.00,12323.00
65681.00,14396.00,6428.00,12266.00
47179.00,13222.00,6133.00,10707.00
62424.00,15016.00,9751.00,10835.00
54952.00,13569.00,6006.00,10149.00
50503.00,14003.00,6203.00,9549.00
51188.00,13318.00,5286.00,9546.00
49117.00,13236.00,5462.00,9696.00
49462.00,13494.00,6311.00,13956.00
41938.00,13328.00,5406.00,10238.00
48114.00,13965.00,7769.00,11301.00
68490.00,13947.00,5422.00,9420.00
102516.00,17062.00,5974.00,13931.00
55819.00,14089.00,5366.00,9313.00
55857.00,13332.00,5862.00,7843.00
45426.00,13719.00,5349.00,9919.00
53737.00,13662.00,6188.00,9873.00
58645.00,13543.00,5651.00,10188.50
117368.00,15620.00,9808.00,10785.00
64999.00,13797.00,6238.00,9423.00
76373.00,14744.00,5656.00,13607.00
42898.00,13094.00,5638.00,7741.00
52312.00,13638.00,5231.00,10621.00
60653.00,14187.00,5865.00,13289.00
48628.00,13884.00,6044.00,7668.00
41701.00,13806.00,9087.00,10604.00
66223.00,14432.00,5950.00,8507.00
59697.00,13586.00,5585.00,9699.00
57088.00,14075.00,6630.00,10049.00
58098.00,13506.00,5833.00,8851.00
50784.00,13027.00,6444.00,12121.00
49719.00,13770.00,5286.00,8187.00
46056.00,13355.00,5524.00,8662.00
48422.00,13590.00,5444.00,8346.00
65917.00,14834.00,6069.00,13352.00
51440.00,13634.00,5349.00,8702.00
63392.00,14249.00,6447.00,9999.00
46991.00,14464.00,6113.00,9204.00
89863.00,15017.00,11410.00,15806.00
57355.00,13796.00,5947.00,9739.00
58728.00,13932.00,7454.00,10353.00
56134.00,15015.00,5913.00,8355.00
42577.00,13148.00,7265.00,7573.00
57603.00,14016.00,5406.00,9205.00
54152.00,14257.00,6241.00,11086.00
50267.00,28789.00,5400.00,7362.00
47742.00,13539.00,5523.00,10086.00
66311.00,14640.00,5432.00,9707.00
53420.00,14577.00,5926.00,11927.00
50114.00,13922.00,5373.00,9225.00
38844.00,13235.00,5350.00,7399.00
49926.00,13230.00,6051.00,9660.00
77101.00,14395.00,5553.00,8758.00
46785.00,13224.00,5168.00,10100.00
101003.00,15385.00,9128.00,15669.00
47172.00,14387.00,6032.00,8407.00
60540.00,14317.00,6166.00,10420.00
47716.00,13816.00,5956.00,9689.00
49481.00,13167.00,5554.00,10246.00
43636.00,13341.00,5503.00,7404.00
75482.00,14113.00,6070.00,9434.00
61770.00,13686.00,6630.00,11274.00
66662.00,14527.00,8370.00,9365.00
50131.00,13544.00,5598.00,8632.00
60315.00,14438.00,6750.00,13246.00
42782.00,13027.00,5935.00,8779.00
54281.00,13679.00,5503.00,12944.00
42986.00,13721.00,5475.00,8465.00
87397.00,14651.00,6835.00,15141.00
44689.00,13458.00,6227.00,9118.00
48385.00,13403.00,6087.00,7966.00
38986.00,13171.00,5381.00,7733.00
56459.00,21633.00,5897.00,8118.00
46280.00,13909.00,7430.00,9098.00
47465.00,13206.00,6328.00,8195.00
53723.00,13583.00,5735.00,11551.00
41513.00,12883.00,5218.00,7099.00
41345.00,13174.00,5535.00,8410.00
77411.00,14506.00,5708.00,11927.00
67364.00,13845.00,5623.00,11243.00
48984.00,13575.00,5163.00,7051.00
43935.00,13053.00,5192.00,8128.00
62152.00,13509.00,5741.00,10008.00
62624.00,48731.00,7143.00,7205.00
39258.00,13317.00,6222.00,9101.00
38303.00,12851.00,6020.00,8777.00
48516.00,15045.00,5251.00,5799.00
36238.00,13230.00,5188.00,5874.00
55227.00,14499.00,5784.00,12105.00
48228.00,13570.00,5313.00,9979.00
55192.00,13881.00,6218.00,9291.00
47671.00,13364.00,5500.00,10483.00
48252.00,13683.00,5874.00,7245.00
63215.00,13759.00,5560.00,10227.00
78746.00,14114.00,9309.00,9191.00
59292.00,13776.00,5415.00,9454.00
75834.00,14368.00,5788.00,12714.00
43239.00,13180.00,5441.00,7396.00
57690.00,14178.00,6196.00,11273.00
44197.00,13533.00,5450.00,11782.00
61468.00,13858.00,5392.00,9247.00
52755.00,13896.00,7550.00,7694.00
43352.00,13887.00,5571.00,7825.00
40690.00,13431.00,5580.00,8155.00
62302.00,13905.00,6794.00,11023.00
65105.00,14331.00,6497.00,10190.00
45538.00,13359.00,7916.00,7574.00
48514.00,13092.00,5798.00,9982.00
38073.00,13434.00,5386.00,8034.00
38176.00,13145.00,5477.00,8086.00
81418.00,16089.00,7861.00,11669.00
40131.00,13546.00,5295.00,9427.00
61982.00,14264.00,6627.00,9722.00
65857.00,13798.00,6173.00,10236.00
69873.00,15190.00,7495.00,9510.00
49759.00,13642.00,6201.00,9791.00
60046.00,16337.00,6732.00,10797.00
57074.00,14178.00,5740.00,9253.00
57450.00,14062.00,8324.00,6546.00
40439.00,13299.00,5277.00,7859.00
48590.00,13434.00,5927.00,10150.00
42814.00,14384.00,7360.00,13250.00
48862.00,12983.00,5213.00,9231.00
66072.00,14164.00,6365.00,12355.00
44022.00,14711.00,7646.00,9882.00
45387.00,13567.00,5605.00,7216.00
37815.00,13430.00,4961.00,9694.00
47217.00,14370.00,6600.00,10848.00
55681.00,13592.00,5166.00,9960.00
68813.00,14310.00,5877.00,10226.00
55635.00,14968.00,7018.00,8186.00
48731.00,13517.00,5560.00,9309.00
59712.00,13722.00,5842.00,9098.00
47305.00,13117.00,5697.00,8077.00
48986.00,13476.00,5602.00,8654.00
52852.00,13677.00,5383.00,9753.00
45465.00,13367.00,5899.00,9805.00
70325.00,14260.00,5870.00,11268.00
70198.00,14315.00,5459.00,8109.00
45248.00,13365.00,7947.00,10739.00
39812.00,13140.00,6703.00,8707.00
